img_id,img_filename,y,split,place,group_id,place_filename
4067,070.Green_Violetear/Green_Violetear_0050_795633.jpg,0,0,1,1,/o/ocean/00004552.jpg
2354,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0025_42248.jpg,0,0,1,1,/o/ocean/00001638.jpg
5556,095.Baltimore_Oriole/Baltimore_Oriole_0111_87449.jpg,0,0,1,1,/o/ocean/00004331.jpg
431,009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,0,0,1,1,/l/lake/natural/00001611.jpg
10208,174.Palm_Warbler/Palm_Warbler_0028_169670.jpg,0,0,1,1,/l/lake/natural/00000263.jpg
3293,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0114_39770.jpg,0,0,1,1,/l/lake/natural/00001007.jpg
10271,175.Pine_Warbler/Pine_Warbler_0102_171147.jpg,0,0,1,1,/l/lake/natural/00002094.jpg
9828,167.Hooded_Warbler/Hooded_Warbler_0016_164837.jpg,0,0,1,1,/l/lake/natural/00001497.jpg
10404,177.Prothonotary_Warbler/Prothonotary_Warbler_0079_173899.jpg,0,0,1,1,/o/ocean/00004372.jpg
946,017.Cardinal/Cardinal_0104_17122.jpg,0,0,1,1,/l/lake/natural/00004539.jpg
482,009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,0,0,1,1,/l/lake/natural/00002922.jpg
228,004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,0,0,1,1,/o/ocean/00001746.jpg
4240,073.Blue_Jay/Blue_Jay_0080_61617.jpg,0,0,1,1,/o/ocean/00004300.jpg
3143,055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg,0,0,1,1,/l/lake/natural/00002769.jpg
564,011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg,0,0,1,1,/o/ocean/00000734.jpg
10143,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0128_168012.jpg,0,0,1,1,/l/lake/natural/00000086.jpg
9434,161.Blue_winged_Warbler/Blue_Winged_Warbler_0020_161875.jpg,0,0,1,1,/l/lake/natural/00003059.jpg
4572,079.Belted_Kingfisher/Belted_Kingfisher_0085_70503.jpg,0,0,1,1,/o/ocean/00001116.jpg
11108,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0017_181131.jpg,0,0,1,1,/l/lake/natural/00001418.jpg
5666,097.Orchard_Oriole/Orchard_Oriole_0061_91941.jpg,0,0,1,1,/l/lake/natural/00001786.jpg
5684,097.Orchard_Oriole/Orchard_Oriole_0009_91902.jpg,0,0,1,1,/l/lake/natural/00002272.jpg
7016,120.Fox_Sparrow/Fox_Sparrow_0091_115550.jpg,0,0,1,1,/l/lake/natural/00004385.jpg
11706,199.Winter_Wren/Winter_Wren_0066_189637.jpg,0,0,1,1,/l/lake/natural/00000179.jpg
6659,114.Black_throated_Sparrow/Black_Throated_Sparrow_0088_107220.jpg,0,0,1,1,/l/lake/natural/00000989.jpg
7360,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,0,0,1,1,/l/lake/natural/00002716.jpg
7750,133.White_throated_Sparrow/White_Throated_Sparrow_0050_129051.jpg,0,0,1,1,/o/ocean/00004280.jpg
10108,172.Nashville_Warbler/Nashville_Warbler_0110_167268.jpg,0,0,1,1,/o/ocean/00002559.jpg
1701,030.Fish_Crow/Fish_Crow_0016_25854.jpg,0,0,1,1,/l/lake/natural/00003164.jpg
3237,056.Pine_Grosbeak/Pine_Grosbeak_0115_38330.jpg,0,0,1,1,/l/lake/natural/00003840.jpg
11569,197.Marsh_Wren/Marsh_Wren_0006_188126.jpg,0,0,1,1,/o/ocean/00002581.jpg
10376,177.Prothonotary_Warbler/Prothonotary_Warbler_0088_173606.jpg,0,0,1,1,/l/lake/natural/00003916.jpg
10191,174.Palm_Warbler/Palm_Warbler_0089_168968.jpg,0,0,1,1,/l/lake/natural/00004161.jpg
9538,163.Cape_May_Warbler/Cape_May_Warbler_0113_163130.jpg,0,0,1,1,/l/lake/natural/00003470.jpg
6513,112.Great_Grey_Shrike/Great_Grey_Shrike_0032_797021.jpg,0,0,1,1,/o/ocean/00001945.jpg
5732,098.Scott_Oriole/Scott_Oriole_0058_795849.jpg,0,0,1,1,/o/ocean/00004440.jpg
7370,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0022_796905.jpg,0,0,1,1,/o/ocean/00001659.jpg
10319,176.Prairie_Warbler/Prairie_Warbler_0051_172585.jpg,0,0,1,1,/o/ocean/00001606.jpg
3975,069.Rufous_Hummingbird/Rufous_Hummingbird_0025_59461.jpg,0,0,1,1,/l/lake/natural/00001956.jpg
8924,152.Blue_headed_Vireo/Blue_Headed_Vireo_0010_156344.jpg,0,0,1,1,/l/lake/natural/00000372.jpg
10957,186.Cedar_Waxwing/Cedar_Waxwing_0095_178163.jpg,0,0,1,1,/o/ocean/00001914.jpg
9391,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0005_161168.jpg,0,0,1,1,/o/ocean/00004506.jpg
6803,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0018_797246.jpg,0,0,1,1,/o/ocean/00001878.jpg
7461,128.Seaside_Sparrow/Seaside_Sparrow_0071_796519.jpg,0,0,1,1,/l/lake/natural/00004470.jpg
10263,175.Pine_Warbler/Pine_Warbler_0025_171110.jpg,0,0,1,1,/o/ocean/00004609.jpg
4428,076.Dark_eyed_Junco/Dark_Eyed_Junco_0056_67498.jpg,0,0,1,1,/o/ocean/00001984.jpg
4229,073.Blue_Jay/Blue_Jay_0085_62831.jpg,0,0,1,1,/o/ocean/00004588.jpg
11095,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0103_180803.jpg,0,0,1,1,/o/ocean/00004209.jpg
10487,179.Tennessee_Warbler/Tennessee_Warbler_0026_175118.jpg,0,0,1,1,/o/ocean/00004610.jpg
4677,081.Pied_Kingfisher/Pied_Kingfisher_0040_72739.jpg,0,0,1,1,/o/ocean/00003674.jpg
9896,169.Magnolia_Warbler/Magnolia_Warbler_0018_165958.jpg,0,0,1,1,/l/lake/natural/00004760.jpg
7468,128.Seaside_Sparrow/Seaside_Sparrow_0041_796529.jpg,0,0,1,1,/o/ocean/00003700.jpg
668,013.Bobolink/Bobolink_0094_9823.jpg,0,0,1,1,/l/lake/natural/00002513.jpg
10656,181.Worm_eating_Warbler/Worm_Eating_Warbler_0074_176093.jpg,0,0,1,1,/l/lake/natural/00000186.jpg
4414,076.Dark_eyed_Junco/Dark_Eyed_Junco_0071_67426.jpg,0,0,1,1,/o/ocean/00003770.jpg
3189,055.Evening_Grosbeak/Evening_Grosbeak_0122_37864.jpg,0,0,1,1,/o/ocean/00000593.jpg
10694,182.Yellow_Warbler/Yellow_Warbler_0004_176947.jpg,0,0,1,1,/l/lake/natural/00002755.jpg
3213,056.Pine_Grosbeak/Pine_Grosbeak_0100_38988.jpg,0,0,1,1,/o/ocean/00001918.jpg
4923,085.Horned_Lark/Horned_Lark_0133_73882.jpg,0,0,1,1,/l/lake/natural/00002101.jpg
7717,132.White_crowned_Sparrow/White_Crowned_Sparrow_0033_127728.jpg,0,0,1,1,/o/ocean/00001502.jpg
10420,177.Prothonotary_Warbler/Prothonotary_Warbler_0082_173970.jpg,0,0,1,1,/l/lake/natural/00002647.jpg
8191,140.Summer_Tanager/Summer_Tanager_0068_139875.jpg,0,0,1,1,/o/ocean/00004537.jpg
10212,174.Palm_Warbler/Palm_Warbler_0054_169175.jpg,0,0,1,1,/o/ocean/00001483.jpg
9948,170.Mourning_Warbler/Mourning_Warbler_0014_166427.jpg,0,0,1,1,/l/lake/natural/00003865.jpg
7525,129.Song_Sparrow/Song_Sparrow_0020_121490.jpg,0,0,1,1,/o/ocean/00001499.jpg
6124,105.Whip_poor_Will/Whip_Poor_Will_0031_100397.jpg,0,0,1,1,/l/lake/natural/00000066.jpg
6925,119.Field_Sparrow/Field_Sparrow_0055_113929.jpg,0,0,1,1,/l/lake/natural/00001257.jpg
2795,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0068_33387.jpg,0,0,1,1,/l/lake/natural/00000519.jpg
9988,170.Mourning_Warbler/Mourning_Warbler_0051_795352.jpg,0,0,1,1,/l/lake/natural/00000185.jpg
6235,107.Common_Raven/Common_Raven_0074_101576.jpg,0,0,1,1,/l/lake/natural/00004559.jpg
4374,076.Dark_eyed_Junco/Dark_Eyed_Junco_0087_68102.jpg,0,0,1,1,/l/lake/natural/00001939.jpg
1724,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0066_26303.jpg,0,0,1,1,/l/lake/natural/00003656.jpg
5631,097.Orchard_Oriole/Orchard_Oriole_0084_91658.jpg,0,0,1,1,/o/ocean/00002451.jpg
1637,029.American_Crow/American_Crow_0094_25576.jpg,0,0,1,1,/o/ocean/00004118.jpg
5676,097.Orchard_Oriole/Orchard_Oriole_0095_91345.jpg,0,0,1,1,/l/lake/natural/00000069.jpg
11359,193.Bewick_Wren/Bewick_Wren_0065_185247.jpg,0,0,1,1,/o/ocean/00002440.jpg
6934,119.Field_Sparrow/Field_Sparrow_0101_113762.jpg,0,0,1,1,/l/lake/natural/00003340.jpg
782,015.Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg,0,0,1,1,/l/lake/natural/00000181.jpg
4688,081.Pied_Kingfisher/Pied_Kingfisher_0017_72316.jpg,0,0,1,1,/o/ocean/00001693.jpg
5322,091.Mockingbird/Mockingbird_0087_79600.jpg,0,0,1,1,/o/ocean/00003553.jpg
9468,161.Blue_winged_Warbler/Blue_Winged_Warbler_0028_161787.jpg,0,0,1,1,/l/lake/natural/00003721.jpg
6288,108.White_necked_Raven/White_Necked_Raven_0055_797352.jpg,0,0,1,1,/l/lake/natural/00001206.jpg
4456,077.Tropical_Kingbird/Tropical_Kingbird_0001_69958.jpg,0,0,1,1,/o/ocean/00004336.jpg
9086,155.Warbling_Vireo/Warbling_Vireo_0107_158453.jpg,0,0,1,1,/l/lake/natural/00004592.jpg
951,017.Cardinal/Cardinal_0097_17396.jpg,0,0,1,1,/o/ocean/00002021.jpg
6058,104.American_Pipit/American_Pipit_0015_99932.jpg,0,0,1,1,/o/ocean/00001445.jpg
5501,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0106_85955.jpg,0,0,1,1,/l/lake/natural/00000102.jpg
1863,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0038_26912.jpg,0,0,1,1,/o/ocean/00000379.jpg
9924,169.Magnolia_Warbler/Magnolia_Warbler_0053_165682.jpg,0,0,1,1,/o/ocean/00003328.jpg
7635,131.Vesper_Sparrow/Vesper_Sparrow_0041_125458.jpg,0,0,1,1,/l/lake/natural/00003549.jpg
9890,169.Magnolia_Warbler/Magnolia_Warbler_0112_166406.jpg,0,0,1,1,/l/lake/natural/00001008.jpg
11465,195.Carolina_Wren/Carolina_Wren_0113_186675.jpg,0,0,1,1,/o/ocean/00002442.jpg
8121,139.Scarlet_Tanager/Scarlet_Tanager_0060_138384.jpg,0,0,1,1,/l/lake/natural/00003623.jpg
6228,107.Common_Raven/Common_Raven_0029_102039.jpg,0,0,1,1,/o/ocean/00002208.jpg
1205,022.Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg,0,0,1,1,/o/ocean/00004724.jpg
10995,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0009_179919.jpg,0,0,1,1,/o/ocean/00003226.jpg
6233,107.Common_Raven/Common_Raven_0002_102582.jpg,0,0,1,1,/o/ocean/00001091.jpg
8117,139.Scarlet_Tanager/Scarlet_Tanager_0018_138294.jpg,0,0,1,1,/l/lake/natural/00000484.jpg
8961,153.Philadelphia_Vireo/Philadelphia_Vireo_0013_794772.jpg,0,0,1,1,/l/lake/natural/00003296.jpg
8673,148.Green_tailed_Towhee/Green_Tailed_Towhee_0060_154820.jpg,0,0,1,1,/o/ocean/00001223.jpg
7961,136.Barn_Swallow/Barn_Swallow_0045_130244.jpg,0,0,1,1,/o/ocean/00004411.jpg
4278,074.Florida_Jay/Florida_Jay_0085_65129.jpg,0,0,1,1,/l/lake/natural/00002756.jpg
8853,151.Black_capped_Vireo/Black_Capped_Vireo_0013_155815.jpg,0,0,1,1,/l/lake/natural/00001398.jpg
11345,193.Bewick_Wren/Bewick_Wren_0034_185130.jpg,0,0,1,1,/l/lake/natural/00002347.jpg
8782,150.Sage_Thrasher/Sage_Thrasher_0096_155449.jpg,0,0,1,1,/l/lake/natural/00004657.jpg
8738,149.Brown_Thrasher/Brown_Thrasher_0051_155344.jpg,0,0,1,1,/o/ocean/00003895.jpg
7229,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0056_795178.jpg,0,0,1,1,/o/ocean/00003739.jpg
7286,125.Lincoln_Sparrow/Lincoln_Sparrow_0128_117851.jpg,0,0,1,1,/o/ocean/00003209.jpg
1091,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg,0,0,1,1,/o/ocean/00003942.jpg
4669,080.Green_Kingfisher/Green_Kingfisher_0020_71155.jpg,0,0,1,1,/l/lake/natural/00002873.jpg
9642,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294.jpg,0,0,1,1,/o/ocean/00002629.jpg
10247,174.Palm_Warbler/Palm_Warbler_0134_168943.jpg,0,0,1,1,/l/lake/natural/00004145.jpg
2266,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0012_796876.jpg,0,0,1,1,/l/lake/natural/00002931.jpg
1564,028.Brown_Creeper/Brown_Creeper_0048_24976.jpg,0,0,1,1,/o/ocean/00002426.jpg
9281,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0097_159974.jpg,0,0,1,1,/o/ocean/00004813.jpg
9946,169.Magnolia_Warbler/Magnolia_Warbler_0123_166389.jpg,0,0,1,1,/o/ocean/00002182.jpg
432,009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg,0,0,1,1,/o/ocean/00002328.jpg
2241,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0002_30776.jpg,0,0,1,1,/l/lake/natural/00004281.jpg
2460,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0068_42701.jpg,0,0,1,1,/l/lake/natural/00000570.jpg
9810,167.Hooded_Warbler/Hooded_Warbler_0014_164672.jpg,0,0,1,1,/l/lake/natural/00004496.jpg
8681,148.Green_tailed_Towhee/Green_Tailed_Towhee_0058_797399.jpg,0,0,1,1,/l/lake/natural/00003474.jpg
1830,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0093_26432.jpg,0,0,1,1,/l/lake/natural/00004549.jpg
194,004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,0,0,1,1,/o/ocean/00003891.jpg
10795,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0026_177503.jpg,0,0,1,1,/o/ocean/00000532.jpg
5285,091.Mockingbird/Mockingbird_0056_81986.jpg,0,0,1,1,/l/lake/natural/00004279.jpg
11178,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0032_182376.jpg,0,0,1,1,/o/ocean/00004264.jpg
9421,161.Blue_winged_Warbler/Blue_Winged_Warbler_0012_162086.jpg,0,0,1,1,/l/lake/natural/00001806.jpg
9116,156.White_eyed_Vireo/White_Eyed_Vireo_0094_158894.jpg,0,0,1,1,/l/lake/natural/00001143.jpg
995,018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,0,0,1,1,/o/ocean/00002413.jpg
9336,159.Black_and_white_Warbler/Black_And_White_Warbler_0041_160639.jpg,0,0,1,1,/l/lake/natural/00004683.jpg
9261,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0087_797122.jpg,0,0,1,1,/o/ocean/00003365.jpg
4955,085.Horned_Lark/Horned_Lark_0113_74613.jpg,0,0,1,1,/o/ocean/00000183.jpg
5356,092.Nighthawk/Nighthawk_0012_84333.jpg,0,0,1,1,/l/lake/natural/00000647.jpg
8823,151.Black_capped_Vireo/Black_Capped_Vireo_0024_155905.jpg,0,0,1,1,/l/lake/natural/00002578.jpg
3142,055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg,0,0,1,1,/l/lake/natural/00004116.jpg
2069,037.Acadian_Flycatcher/Acadian_Flycatcher_0003_29094.jpg,0,0,1,1,/l/lake/natural/00000292.jpg
3210,056.Pine_Grosbeak/Pine_Grosbeak_0102_38216.jpg,0,0,1,1,/l/lake/natural/00000300.jpg
9326,159.Black_and_white_Warbler/Black_And_White_Warbler_0081_110906.jpg,0,0,1,1,/o/ocean/00000385.jpg
6490,111.Loggerhead_Shrike/Loggerhead_Shrike_0129_106389.jpg,0,0,1,1,/o/ocean/00003835.jpg
729,014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,0,0,1,1,/o/ocean/00001640.jpg
11390,194.Cactus_Wren/Cactus_Wren_0041_185691.jpg,0,0,1,1,/o/ocean/00001246.jpg
10771,183.Northern_Waterthrush/Northern_Waterthrush_0066_177110.jpg,0,0,1,1,/l/lake/natural/00002316.jpg
7848,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0030_129443.jpg,0,0,1,1,/l/lake/natural/00003099.jpg
10999,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0006_179838.jpg,0,0,1,1,/l/lake/natural/00004546.jpg
7023,120.Fox_Sparrow/Fox_Sparrow_0078_114582.jpg,0,0,1,1,/l/lake/natural/00003906.jpg
9118,156.White_eyed_Vireo/White_Eyed_Vireo_0074_159279.jpg,0,0,1,1,/l/lake/natural/00001300.jpg
6523,112.Great_Grey_Shrike/Great_Grey_Shrike_0049_797025.jpg,0,0,1,1,/l/lake/natural/00002685.jpg
7419,127.Savannah_Sparrow/Savannah_Sparrow_0094_119040.jpg,0,0,1,1,/l/lake/natural/00004729.jpg
1709,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0079_26180.jpg,0,0,1,1,/o/ocean/00000472.jpg
6969,119.Field_Sparrow/Field_Sparrow_0107_113659.jpg,0,0,1,1,/o/ocean/00003956.jpg
7617,130.Tree_Sparrow/Tree_Sparrow_0107_123822.jpg,0,0,1,1,/l/lake/natural/00004855.jpg
1508,027.Shiny_Cowbird/Shiny_Cowbird_0001_796860.jpg,0,0,1,1,/l/lake/natural/00003333.jpg
11407,194.Cactus_Wren/Cactus_Wren_0089_186023.jpg,0,0,1,1,/o/ocean/00000695.jpg
3950,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0084_58311.jpg,0,0,1,1,/l/lake/natural/00003280.jpg
2130,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0099_29305.jpg,0,0,1,1,/l/lake/natural/00002372.jpg
11614,198.Rock_Wren/Rock_Wren_0086_188944.jpg,0,0,1,1,/o/ocean/00003407.jpg
9106,155.Warbling_Vireo/Warbling_Vireo_0029_158679.jpg,0,0,1,1,/o/ocean/00000488.jpg
719,013.Bobolink/Bobolink_0047_9204.jpg,0,0,1,1,/o/ocean/00000322.jpg
5702,098.Scott_Oriole/Scott_Oriole_0051_795807.jpg,0,0,1,1,/o/ocean/00000094.jpg
4445,077.Tropical_Kingbird/Tropical_Kingbird_0049_69933.jpg,0,0,1,1,/o/ocean/00001559.jpg
11598,197.Marsh_Wren/Marsh_Wren_0089_188318.jpg,0,0,1,1,/o/ocean/00003249.jpg
10791,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0015_177515.jpg,0,0,1,1,/o/ocean/00004445.jpg
612,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,0,0,1,1,/l/lake/natural/00000915.jpg
1586,029.American_Crow/American_Crow_0016_25112.jpg,0,0,1,1,/o/ocean/00004169.jpg
11074,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0066_182253.jpg,0,0,1,1,/o/ocean/00000410.jpg
8728,149.Brown_Thrasher/Brown_Thrasher_0010_155231.jpg,0,0,1,1,/l/lake/natural/00000998.jpg
452,009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,0,0,1,1,/o/ocean/00000124.jpg
9083,155.Warbling_Vireo/Warbling_Vireo_0077_158427.jpg,0,0,1,1,/o/ocean/00004921.jpg
7696,132.White_crowned_Sparrow/White_Crowned_Sparrow_0122_128577.jpg,0,0,1,1,/o/ocean/00003600.jpg
6690,115.Brewer_Sparrow/Brewer_Sparrow_0063_796714.jpg,0,0,1,1,/o/ocean/00002361.jpg
9780,167.Hooded_Warbler/Hooded_Warbler_0129_90165.jpg,0,0,1,1,/o/ocean/00000011.jpg
7101,122.Harris_Sparrow/Harris_Sparrow_0035_116529.jpg,0,0,1,1,/o/ocean/00004430.jpg
9062,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,0,0,1,1,/o/ocean/00003980.jpg
5630,097.Orchard_Oriole/Orchard_Oriole_0098_91401.jpg,0,0,1,1,/o/ocean/00004035.jpg
5661,097.Orchard_Oriole/Orchard_Oriole_0004_91275.jpg,0,0,1,1,/o/ocean/00004831.jpg
5396,093.Clark_Nutcracker/Clark_Nutcracker_0138_85633.jpg,0,0,1,1,/o/ocean/00004434.jpg
7208,123.Henslow_Sparrow/Henslow_Sparrow_0085_116971.jpg,0,0,1,1,/l/lake/natural/00004594.jpg
2667,047.American_Goldfinch/American_Goldfinch_0092_32910.jpg,0,0,1,1,/l/lake/natural/00003930.jpg
11121,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0022_181969.jpg,0,0,1,1,/l/lake/natural/00003486.jpg
9305,159.Black_and_white_Warbler/Black_And_White_Warbler_0117_160369.jpg,0,0,1,1,/o/ocean/00002468.jpg
781,015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg,0,0,1,1,/l/lake/natural/00002508.jpg
4559,079.Belted_Kingfisher/Belted_Kingfisher_0099_70449.jpg,0,0,1,1,/o/ocean/00003629.jpg
6392,110.Geococcyx/Geococcyx_0084_104574.jpg,0,0,1,1,/l/lake/natural/00004643.jpg
6669,114.Black_throated_Sparrow/Black_Throated_Sparrow_0072_107255.jpg,0,0,1,1,/l/lake/natural/00004736.jpg
9021,154.Red_eyed_Vireo/Red_Eyed_Vireo_0038_156963.jpg,0,0,1,1,/o/ocean/00002541.jpg
9544,163.Cape_May_Warbler/Cape_May_Warbler_0068_163147.jpg,0,0,1,1,/o/ocean/00002747.jpg
6979,120.Fox_Sparrow/Fox_Sparrow_0044_114747.jpg,0,0,1,1,/o/ocean/00004074.jpg
10146,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0111_168040.jpg,0,0,1,1,/o/ocean/00000902.jpg
4760,082.Ringed_Kingfisher/Ringed_Kingfisher_0015_72835.jpg,0,0,1,1,/l/lake/natural/00003514.jpg
9031,154.Red_eyed_Vireo/Red_Eyed_Vireo_0115_157004.jpg,0,0,1,1,/l/lake/natural/00001551.jpg
11411,194.Cactus_Wren/Cactus_Wren_0066_186028.jpg,0,0,1,1,/o/ocean/00003040.jpg
7088,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0019_115958.jpg,0,0,1,1,/l/lake/natural/00003744.jpg
3888,067.Anna_Hummingbird/Anna_Hummingbird_0021_55763.jpg,0,0,1,1,/l/lake/natural/00001224.jpg
6446,111.Loggerhead_Shrike/Loggerhead_Shrike_0036_105904.jpg,0,0,1,1,/l/lake/natural/00003202.jpg
1689,030.Fish_Crow/Fish_Crow_0060_26016.jpg,0,0,1,1,/o/ocean/00003421.jpg
10830,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0031_177509.jpg,0,0,1,1,/l/lake/natural/00001131.jpg
2066,037.Acadian_Flycatcher/Acadian_Flycatcher_0065_29070.jpg,0,0,1,1,/l/lake/natural/00001569.jpg
4282,074.Florida_Jay/Florida_Jay_0088_65147.jpg,0,0,1,1,/o/ocean/00004448.jpg
2402,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0065_42467.jpg,0,0,1,1,/l/lake/natural/00004763.jpg
10540,179.Tennessee_Warbler/Tennessee_Warbler_0052_175089.jpg,0,0,1,1,/o/ocean/00001812.jpg
1870,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0092_26859.jpg,0,0,1,1,/l/lake/natural/00003003.jpg
3297,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0019_39274.jpg,0,0,1,1,/o/ocean/00002163.jpg
4937,085.Horned_Lark/Horned_Lark_0046_73950.jpg,0,0,1,1,/l/lake/natural/00004954.jpg
1040,019.Gray_Catbird/Gray_Catbird_0125_19833.jpg,0,0,1,1,/l/lake/natural/00003813.jpg
5779,099.Ovenbird/Ovenbird_0034_93006.jpg,0,0,1,1,/o/ocean/00003168.jpg
4524,078.Gray_Kingbird/Gray_Kingbird_0068_70292.jpg,0,0,1,1,/l/lake/natural/00000391.jpg
7941,136.Barn_Swallow/Barn_Swallow_0047_130016.jpg,0,0,1,1,/l/lake/natural/00000310.jpg
2828,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0033_33524.jpg,0,0,1,1,/o/ocean/00001829.jpg
1794,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0005_794599.jpg,0,0,1,1,/l/lake/natural/00002137.jpg
11643,198.Rock_Wren/Rock_Wren_0111_189443.jpg,0,0,1,1,/o/ocean/00002393.jpg
1186,022.Chuck_will_Widow/Chuck_Will_Widow_0007_796958.jpg,0,0,1,1,/o/ocean/00004833.jpg
5793,099.Ovenbird/Ovenbird_0077_92590.jpg,0,0,1,1,/l/lake/natural/00002776.jpg
5558,095.Baltimore_Oriole/Baltimore_Oriole_0104_86979.jpg,0,0,1,1,/l/lake/natural/00003132.jpg
9019,154.Red_eyed_Vireo/Red_Eyed_Vireo_0073_156944.jpg,0,0,1,1,/o/ocean/00001418.jpg
4450,077.Tropical_Kingbird/Tropical_Kingbird_0122_69687.jpg,0,0,1,1,/l/lake/natural/00001095.jpg
5701,098.Scott_Oriole/Scott_Oriole_0031_90270.jpg,0,0,1,1,/l/lake/natural/00002968.jpg
5635,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,0,0,1,1,/l/lake/natural/00001136.jpg
6128,105.Whip_poor_Will/Whip_Poor_Will_0024_100444.jpg,0,0,1,1,/o/ocean/00001750.jpg
9559,163.Cape_May_Warbler/Cape_May_Warbler_0028_163177.jpg,0,0,1,1,/o/ocean/00004476.jpg
9423,161.Blue_winged_Warbler/Blue_Winged_Warbler_0005_162095.jpg,0,0,1,1,/o/ocean/00001404.jpg
10004,170.Mourning_Warbler/Mourning_Warbler_0037_795381.jpg,0,0,1,1,/o/ocean/00000450.jpg
2078,037.Acadian_Flycatcher/Acadian_Flycatcher_0063_795585.jpg,0,0,1,1,/l/lake/natural/00002601.jpg
4459,077.Tropical_Kingbird/Tropical_Kingbird_0017_69715.jpg,0,0,1,1,/l/lake/natural/00003305.jpg
6777,116.Chipping_Sparrow/Chipping_Sparrow_0012_108576.jpg,0,0,1,1,/o/ocean/00001740.jpg
1951,035.Purple_Finch/Purple_Finch_0032_27305.jpg,0,0,1,1,/o/ocean/00004307.jpg
4513,078.Gray_Kingbird/Gray_Kingbird_0006_70268.jpg,0,0,1,1,/o/ocean/00002959.jpg
2326,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,0,0,1,1,/l/lake/natural/00002300.jpg
10899,185.Bohemian_Waxwing/Bohemian_Waxwing_0040_177914.jpg,0,0,1,1,/l/lake/natural/00003346.jpg
204,004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,0,0,1,1,/l/lake/natural/00003654.jpg
2808,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0123_33695.jpg,0,0,1,1,/o/ocean/00000032.jpg
